date,ARIMA,UCM,ML
2017-12-07 12:00:00,32116.4956565402,30830.8541865564,31747.86307775875
2017-12-07 12:10:00,32498.7920076489,30898.9100797112,31747.86307775875
2017-12-07 12:20:00,32559.7380975365,30941.8090076649,31747.86307775875
2017-12-07 12:30:00,32822.3962006228,30966.1147476843,31747.86307775875
2017-12-07 12:40:00,32896.0430693397,30977.7102985414,31747.86307775875
2017-12-07 12:50:00,33473.8941834691,30981.0545937246,31747.86307775875
2017-12-07 13:00:00,33679.9747094965,30978.6916974489,31854.534310472096
2017-12-07 13:10:00,33369.3382699804,30971.0966747657,31854.534310472096
2017-12-07 13:20:00,33165.8787829361,30956.8814028198,31854.534310472096
2017-12-07 13:30:00,33025.4814312343,30933.3180034899,31854.534310472096
2017-12-07 13:40:00,33225.4318720138,30897.0795968401,31854.534310472096
2017-12-07 13:50:00,32902.3593161082,30845.0586791619,31854.534310472096
2017-12-07 14:00:00,33228.4291174859,30775.1102355505,31284.20299267046
2017-12-07 14:10:00,33100.7956927034,30686.5824891779,31284.20299267046
2017-12-07 14:20:00,32809.3487303721,30580.5403321169,31284.20299267046
2017-12-07 14:30:00,32694.3936806367,30459.6473342377,31284.20299267046
2017-12-07 14:40:00,32573.1725746667,30327.7404895342,31284.20299267046
2017-12-07 14:50:00,32262.9274341595,30189.1946259835,31284.20299267046
2017-12-07 15:00:00,31933.8106108554,30048.2185336557,31211.178494190783
2017-12-07 15:10:00,32008.0532460643,29908.2432489035,31211.178494190783
2017-12-07 15:20:00,31792.4379202029,29771.5502438199,31211.178494190783
2017-12-07 15:30:00,31627.2702123436,29639.2448617745,31211.178494190783
2017-12-07 15:40:00,31455.8316397735,29511.6151159202,31211.178494190783
2017-12-07 15:50:00,31460.8785775643,29388.8392454327,31211.178494190783
2017-12-07 16:00:00,31547.8807681517,29271.9309767885,31333.94849571868
2017-12-07 16:10:00,31534.0804009256,29163.7530609051,31333.94849571868
2017-12-07 16:20:00,31974.0501018292,29069.8986964675,31333.94849571868
2017-12-07 16:30:00,31821.662272968,28999.2437244947,31333.94849571868
2017-12-07 16:40:00,32097.835312228,28964.0109817488,31333.94849571868
2017-12-07 16:50:00,32147.1637729026,28979.2568071332,31333.94849571868
2017-12-07 17:00:00,32631.3538033289,29061.7779447788,37799.4398468955
2017-12-07 17:10:00,33455.875266532,29228.5308994089,37799.4398468955
2017-12-07 17:20:00,34513.5940798782,29494.739831687,37799.4398468955
2017-12-07 17:30:00,36982.9779447359,29871.9293193316,37799.4398468955
2017-12-07 17:40:00,40687.571156145,30366.1444382941,37799.4398468955
2017-12-07 17:50:00,41310.5241324936,30976.6077632939,37799.4398468955
2017-12-07 18:00:00,41662.5146952031,31695.0124338971,39945.941504452625
2017-12-07 18:10:00,41737.2403284197,32505.5697846799,39945.941504452625
2017-12-07 18:20:00,41805.685208714,33385.8313693172,39945.941504452625
2017-12-07 18:30:00,41804.8291447878,34308.2034323531,39945.941504452625
2017-12-07 18:40:00,41816.5972471867,35241.9821994787,39945.941504452625
2017-12-07 18:50:00,41796.8752480209,36155.6738022248,39945.941504452625
2017-12-07 19:00:00,41518.7917906918,37019.3320594381,39175.90283483583
2017-12-07 19:10:00,41341.5586696251,37806.6540525158,39175.90283483583
2017-12-07 19:20:00,41492.0463400106,38496.6149757407,39175.90283483583
2017-12-07 19:30:00,41258.1318175472,39074.4924477837,39175.90283483583
2017-12-07 19:40:00,41043.1407281957,39532.2149391172,39175.90283483583
2017-12-07 19:50:00,40765.1470579353,39868.056090791,39175.90283483583
2017-12-07 20:00:00,40531.2838725275,40085.7738377204,38573.01293780873
2017-12-07 20:10:00,40776.3866772846,40193.3502355975,38573.01293780873
2017-12-07 20:20:00,40561.4616368446,40201.5184777094,38573.01293780873
2017-12-07 20:30:00,40365.4580549501,40122.2661502071,38573.01293780873
2017-12-07 20:40:00,40251.3952542338,39967.4811730535,38573.01293780873
2017-12-07 20:50:00,39576.4720060082,39747.8655674217,38573.01293780873
2017-12-07 21:00:00,39040.2065500606,39472.1907954188,36342.8282582534
2017-12-07 21:10:00,38768.6379444525,39146.9160185909,36342.8282582534
2017-12-07 21:20:00,38333.231925325,38776.1451511479,36342.8282582534
2017-12-07 21:30:00,37778.1019667068,38361.8655733266,36342.8282582534
2017-12-07 21:40:00,37292.3068203285,37904.393268658,36342.8282582534
2017-12-07 21:50:00,36491.4260454408,37402.9452992033,36342.8282582534
2017-12-07 22:00:00,35684.255838636,36856.2677575701,33567.220634602694
2017-12-07 22:10:00,35267.8199736754,36263.2609651951,33567.220634602694
2017-12-07 22:20:00,34756.8665213196,35623.5587938168,33567.220634602694
2017-12-07 22:30:00,34151.3951991628,34938.0315419254,33567.220634602694
2017-12-07 22:40:00,33325.3663514719,34209.1895184401,33567.220634602694
2017-12-07 22:50:00,32858.5608690284,33441.4672067274,33567.220634602694
2017-12-07 23:00:00,32070.3658189748,32641.3673872312,29163.15984878414
2017-12-07 23:10:00,31042.7065446642,31817.4439748925,29163.15984878414
2017-12-07 23:20:00,30380.5718355133,30980.1050114196,29163.15984878414
2017-12-07 23:30:00,29642.8236168596,30141.2259734312,29163.15984878414
2017-12-07 23:40:00,29050.030559821,29313.5794566564,29163.15984878414
2017-12-07 23:50:00,28526.5688011599,28510.1094066763,29163.15984878414
2017-12-08 00:00:00,27955.912338677,27743.1032960074,25738.58531305907
2017-12-08 00:10:00,27546.9137484192,27023.33928544,25738.58531305907
2017-12-08 00:20:00,26890.2839476702,26359.3020654145,25738.58531305907
2017-12-08 00:30:00,26526.4306696084,25756.5658655309,25738.58531305907
2017-12-08 00:40:00,26238.3009000757,25217.4328424969,25738.58531305907
2017-12-08 00:50:00,25880.8800212681,24740.8890992882,25738.58531305907
2017-12-08 01:00:00,25662.3555346971,24322.901374084,23761.152422639974
2017-12-08 01:10:00,25469.3071745067,23957.0302606433,23761.152422639974
2017-12-08 01:20:00,24974.0089431898,23635.2880808591,23761.152422639974
2017-12-08 01:30:00,24718.4214458712,23349.1294763043,23761.152422639974
2017-12-08 01:40:00,24526.0852183676,23090.4380065258,23761.152422639974
2017-12-08 01:50:00,24447.4108750301,22852.3679695568,23761.152422639974
2017-12-08 02:00:00,24116.8787552843,22629.9193952318,22549.50714904889
2017-12-08 02:10:00,23988.2254036943,22420.1638618548,22549.50714904889
2017-12-08 02:20:00,23941.7083171614,22222.0937639835,22549.50714904889
2017-12-08 02:30:00,23681.1299416509,22036.1292049295,22549.50714904889
2017-12-08 02:40:00,23647.6232873611,21863.374499422,22549.50714904889
2017-12-08 02:50:00,23708.8422591913,21704.7602406895,22549.50714904889
2017-12-08 03:00:00,23505.5699544212,21560.2289249183,21884.213040234907
2017-12-08 03:10:00,23233.1628998171,21428.1177005386,21884.213040234907
2017-12-08 03:20:00,23307.5466689959,21304.8608785332,21884.213040234907
2017-12-08 03:30:00,23293.881069917,21185.0820100331,21884.213040234907
2017-12-08 03:40:00,23305.5973124224,21062.0791842834,21884.213040234907
2017-12-08 03:50:00,23361.5972258286,20928.6388520828,21884.213040234907
2017-12-08 04:00:00,23543.8023765754,20778.0547069972,21880.2676435729
2017-12-08 04:10:00,23562.3182659314,20605.1892990712,21880.2676435729
2017-12-08 04:20:00,23681.8237677537,20407.4041645942,21880.2676435729
2017-12-08 04:30:00,23814.0875963001,20185.2017879186,21880.2676435729
2017-12-08 04:40:00,23650.3095840933,19942.4670252657,21880.2676435729
2017-12-08 04:50:00,23845.890999835,19686.2593733778,21880.2676435729
2017-12-08 05:00:00,23915.5767263707,19426.1798587829,22773.093590977205
2017-12-08 05:10:00,24785.7528487007,19173.4049763145,22773.093590977205
2017-12-08 05:20:00,24553.2213120393,18939.5332328356,22773.093590977205
2017-12-08 05:30:00,24182.1801999199,18735.4183491556,22773.093590977205
2017-12-08 05:40:00,23849.0814823441,18570.1622359636,22773.093590977205
2017-12-08 05:50:00,23692.5654139752,18450.4108434213,22773.093590977205
2017-12-08 06:00:00,23252.5852023742,18380.042340658,21849.677148920087
2017-12-08 06:10:00,22428.3064062771,18360.269383255,21849.677148920087
2017-12-08 06:20:00,21604.1462839139,18390.1074511558,21849.677148920087
2017-12-08 06:30:00,21366.185191366,18467.1016214211,21849.677148920087
2017-12-08 06:40:00,21758.5341609633,18588.164983299,21849.677148920087
2017-12-08 06:50:00,22283.3349497191,18750.369743816,21849.677148920087
2017-12-08 07:00:00,22921.6790278015,18951.5485327606,21530.008170689296
2017-12-08 07:10:00,23471.9008370415,19190.60495219,21530.008170689296
2017-12-08 07:20:00,23404.6324694762,19467.4910039511,21530.008170689296
2017-12-08 07:30:00,23305.9546359257,19782.873665634,21530.008170689296
2017-12-08 07:40:00,23245.186634605,20137.5716216266,21530.008170689296
2017-12-08 07:50:00,23694.9738397672,20531.8852915262,21530.008170689296
2017-12-08 08:00:00,24497.7647703801,20964.9613343862,24280.813611186513
2017-12-08 08:10:00,25489.7060088332,21434.3237975925,24280.813611186513
2017-12-08 08:20:00,25990.1827096752,21935.6701322048,24280.813611186513
2017-12-08 08:30:00,26799.5428783821,22462.978141462,24280.813611186513
2017-12-08 08:40:00,27016.6028301538,23008.9096269523,24280.813611186513
2017-12-08 08:50:00,27542.5421987391,23565.4395403119,24280.813611186513
2017-12-08 09:00:00,27747.1620752887,24124.596603738,27468.22488402115
2017-12-08 09:10:00,28329.9791472353,24679.180657785,27468.22488402115
2017-12-08 09:20:00,28585.1709772003,25223.3272256068,27468.22488402115
2017-12-08 09:30:00,29130.3287519254,25752.8198166858,27468.22488402115
2017-12-08 09:40:00,29354.1596512311,26265.0994992683,27468.22488402115
2017-12-08 09:50:00,30151.5415869981,26758.9798309274,27468.22488402115
2017-12-08 10:00:00,30438.5341321741,27234.1321293439,29324.02805008814
2017-12-08 10:10:00,31009.183769803,27690.4503882274,29324.02805008814
2017-12-08 10:20:00,31201.782102078,28127.4283762622,29324.02805008814
2017-12-08 10:30:00,31633.9205494164,28543.6790785432,29324.02805008814
2017-12-08 10:40:00,31574.5691095563,28936.698992475,29324.02805008814
2017-12-08 10:50:00,31994.2295766753,29302.9320300089,29324.02805008814
2017-12-08 11:00:00,32142.966110529,29638.1289184522,30599.661125169718
2017-12-08 11:10:00,31964.0595656108,29937.9392141588,30599.661125169718
2017-12-08 11:20:00,32087.7054703309,30198.6255922868,30599.661125169718
2017-12-08 11:30:00,32198.803986215,30417.7631337573,30599.661125169718
2017-12-08 11:40:00,32410.789227122,30594.7852675538,30599.661125169718
2017-12-08 11:50:00,32194.29445848,30731.263358634,30599.661125169718
2017-12-08 12:00:00,32116.4956565402,30830.8541865564,30108.940331588954
2017-12-08 12:10:00,32498.7920076489,30898.9100797113,30108.940331588954
2017-12-08 12:20:00,32559.7380975365,30941.809007665,30108.940331588954
2017-12-08 12:30:00,32822.3962006228,30966.1147476843,30108.940331588954
2017-12-08 12:40:00,32896.0430693397,30977.7102985414,30108.940331588954
2017-12-08 12:50:00,33473.8941834691,30981.0545937247,30108.940331588954
2017-12-08 13:00:00,33679.9747094965,30978.691697449,30457.683827025547
2017-12-08 13:10:00,33369.3382699804,30971.0966747657,30457.683827025547
2017-12-08 13:20:00,33165.8787829361,30956.8814028199,30457.683827025547
2017-12-08 13:30:00,33025.4814312343,30933.3180034899,30457.683827025547
2017-12-08 13:40:00,33225.4318720138,30897.0795968402,30457.683827025547
2017-12-08 13:50:00,32902.3593161082,30845.0586791619,30457.683827025547
2017-12-08 14:00:00,33228.4291174859,30775.1102355506,30319.182637053338
2017-12-08 14:10:00,33100.7956927034,30686.5824891779,30319.182637053338
2017-12-08 14:20:00,32809.3487303721,30580.5403321169,30319.182637053338
2017-12-08 14:30:00,32694.3936806367,30459.6473342378,30319.182637053338
2017-12-08 14:40:00,32573.1725746667,30327.7404895342,30319.182637053338
2017-12-08 14:50:00,32262.9274341595,30189.1946259835,30319.182637053338
2017-12-08 15:00:00,31933.8106108554,30048.2185336558,29900.24519541476
2017-12-08 15:10:00,32008.0532460643,29908.2432489035,29900.24519541476
2017-12-08 15:20:00,31792.4379202029,29771.5502438199,29900.24519541476
2017-12-08 15:30:00,31627.2702123436,29639.2448617745,29900.24519541476
2017-12-08 15:40:00,31455.8316397735,29511.6151159203,29900.24519541476
2017-12-08 15:50:00,31460.8785775643,29388.8392454327,29900.24519541476
2017-12-08 16:00:00,31547.8807681517,29271.9309767886,29841.918339266795
2017-12-08 16:10:00,31534.0804009256,29163.7530609051,29841.918339266795
2017-12-08 16:20:00,31974.0501018292,29069.8986964676,29841.918339266795
2017-12-08 16:30:00,31821.662272968,28999.2437244948,29841.918339266795
2017-12-08 16:40:00,32097.835312228,28964.0109817488,29841.918339266795
2017-12-08 16:50:00,32147.1637729026,28979.2568071332,29841.918339266795
2017-12-08 17:00:00,32631.3538033289,29061.7779447788,36151.844724237875
2017-12-08 17:10:00,33455.875266532,29228.5308994089,36151.844724237875
2017-12-08 17:20:00,34513.5940798782,29494.7398316871,36151.844724237875
2017-12-08 17:30:00,36982.9779447359,29871.9293193317,36151.844724237875
2017-12-08 17:40:00,40687.571156145,30366.1444382941,36151.844724237875
2017-12-08 17:50:00,41310.5241324936,30976.6077632939,36151.844724237875
2017-12-08 18:00:00,41662.5146952031,31695.0124338971,38970.81518542099
2017-12-08 18:10:00,41737.2403284197,32505.5697846799,38970.81518542099
2017-12-08 18:20:00,41805.685208714,33385.8313693172,38970.81518542099
2017-12-08 18:30:00,41804.8291447878,34308.2034323531,38970.81518542099
2017-12-08 18:40:00,41816.5972471867,35241.9821994787,38970.81518542099
2017-12-08 18:50:00,41796.8752480209,36155.6738022249,38970.81518542099
2017-12-08 19:00:00,41518.7917906918,37019.3320594381,38323.284525039344
2017-12-08 19:10:00,41341.5586696251,37806.6540525159,38323.284525039344
2017-12-08 19:20:00,41492.0463400106,38496.6149757408,38323.284525039344
2017-12-08 19:30:00,41258.1318175472,39074.4924477837,38323.284525039344
2017-12-08 19:40:00,41043.1407281957,39532.2149391172,38323.284525039344
2017-12-08 19:50:00,40765.1470579353,39868.056090791,38323.284525039344
2017-12-08 20:00:00,40531.2838725275,40085.7738377204,37799.8361662097
2017-12-08 20:10:00,40776.3866772846,40193.3502355975,37799.8361662097
2017-12-08 20:20:00,40561.4616368446,40201.5184777094,37799.8361662097
2017-12-08 20:30:00,40365.4580549501,40122.2661502071,37799.8361662097
2017-12-08 20:40:00,40251.3952542338,39967.4811730536,37799.8361662097
2017-12-08 20:50:00,39576.4720060082,39747.8655674218,37799.8361662097
2017-12-08 21:00:00,39040.2065500606,39472.1907954188,36209.383948760216
2017-12-08 21:10:00,38768.6379444525,39146.9160185909,36209.383948760216
2017-12-08 21:20:00,38333.231925325,38776.145151148,36209.383948760216
2017-12-08 21:30:00,37778.1019667068,38361.8655733266,36209.383948760216
2017-12-08 21:40:00,37292.3068203285,37904.393268658,36209.383948760216
2017-12-08 21:50:00,36491.4260454408,37402.9452992033,36209.383948760216
2017-12-08 22:00:00,35684.255838636,36856.2677575702,33421.62383383754
2017-12-08 22:10:00,35267.8199736754,36263.2609651951,33421.62383383754
2017-12-08 22:20:00,34756.8665213196,35623.5587938168,33421.62383383754
2017-12-08 22:30:00,34151.3951991628,34938.0315419255,33421.62383383754
2017-12-08 22:40:00,33325.3663514719,34209.1895184401,33421.62383383754
2017-12-08 22:50:00,32858.5608690284,33441.4672067274,33421.62383383754
2017-12-08 23:00:00,32070.3658189748,32641.3673872312,29365.957040538513
2017-12-08 23:10:00,31042.7065446642,31817.4439748925,29365.957040538513
2017-12-08 23:20:00,30380.5718355133,30980.1050114196,29365.957040538513
2017-12-08 23:30:00,29642.8236168596,30141.2259734312,29365.957040538513
2017-12-08 23:40:00,29050.030559821,29313.5794566564,29365.957040538513
2017-12-08 23:50:00,28526.5688011599,28510.1094066763,29365.957040538513
2017-12-09 00:00:00,27955.912338677,27743.1032960074,25727.082944066813
2017-12-09 00:10:00,27546.9137484192,27023.33928544,25727.082944066813
2017-12-09 00:20:00,26890.2839476702,26359.3020654144,25727.082944066813
2017-12-09 00:30:00,26526.4306696084,25756.5658655309,25727.082944066813
2017-12-09 00:40:00,26238.3009000757,25217.4328424969,25727.082944066813
2017-12-09 00:50:00,25880.8800212681,24740.8890992882,25727.082944066813
2017-12-09 01:00:00,25662.3555346971,24322.901374084,23702.707636227835
2017-12-09 01:10:00,25469.3071745067,23957.0302606432,23702.707636227835
2017-12-09 01:20:00,24974.0089431898,23635.2880808591,23702.707636227835
2017-12-09 01:30:00,24718.4214458712,23349.1294763043,23702.707636227835
2017-12-09 01:40:00,24526.0852183676,23090.4380065258,23702.707636227835
2017-12-09 01:50:00,24447.4108750301,22852.3679695568,23702.707636227835
2017-12-09 02:00:00,24116.8787552843,22629.9193952318,22593.017445154925
2017-12-09 02:10:00,23988.2254036943,22420.1638618548,22593.017445154925
2017-12-09 02:20:00,23941.7083171614,22222.0937639835,22593.017445154925
2017-12-09 02:30:00,23681.1299416509,22036.1292049294,22593.017445154925
2017-12-09 02:40:00,23647.6232873611,21863.374499422,22593.017445154925
2017-12-09 02:50:00,23708.8422591913,21704.7602406894,22593.017445154925
2017-12-09 03:00:00,23505.5699544212,21560.2289249182,21902.93321768923
2017-12-09 03:10:00,23233.1628998171,21428.1177005385,21902.93321768923
2017-12-09 03:20:00,23307.5466689959,21304.8608785332,21902.93321768923
2017-12-09 03:30:00,23293.881069917,21185.0820100331,21902.93321768923
2017-12-09 03:40:00,23305.5973124224,21062.0791842834,21902.93321768923
2017-12-09 03:50:00,23361.5972258286,20928.6388520828,21902.93321768923
2017-12-09 04:00:00,23543.8023765754,20778.0547069972,21811.484053522814
2017-12-09 04:10:00,23562.3182659314,20605.1892990711,21811.484053522814
2017-12-09 04:20:00,23681.8237677537,20407.4041645941,21811.484053522814
2017-12-09 04:30:00,23814.0875963001,20185.2017879185,21811.484053522814
2017-12-09 04:40:00,23650.3095840933,19942.4670252657,21811.484053522814
2017-12-09 04:50:00,23845.890999835,19686.2593733777,21811.484053522814
2017-12-09 05:00:00,23915.5767263707,19426.1798587829,22648.797416215395
2017-12-09 05:10:00,24785.7528487007,19173.4049763145,22648.797416215395
2017-12-09 05:20:00,24553.2213120393,18939.5332328356,22648.797416215395
2017-12-09 05:30:00,24182.1801999199,18735.4183491555,22648.797416215395
2017-12-09 05:40:00,23849.0814823441,18570.1622359635,22648.797416215395
2017-12-09 05:50:00,23692.5654139752,18450.4108434212,22648.797416215395
2017-12-09 06:00:00,23252.5852023742,18380.0423406579,21535.135113072734
2017-12-09 06:10:00,22428.3064062771,18360.2693832549,21535.135113072734
2017-12-09 06:20:00,21604.1462839139,18390.1074511557,21535.135113072734
2017-12-09 06:30:00,21366.185191366,18467.101621421,21535.135113072734
2017-12-09 06:40:00,21758.5341609633,18588.1649832989,21535.135113072734
2017-12-09 06:50:00,22283.3349497191,18750.3697438159,21535.135113072734
2017-12-09 07:00:00,22921.6790278015,18951.5485327606,20818.74185000632
2017-12-09 07:10:00,23471.9008370415,19190.6049521899,20818.74185000632
2017-12-09 07:20:00,23404.6324694762,19467.491003951,20818.74185000632
2017-12-09 07:30:00,23305.9546359257,19782.873665634,20818.74185000632
2017-12-09 07:40:00,23245.186634605,20137.5716216265,20818.74185000632
2017-12-09 07:50:00,23694.9738397672,20531.8852915261,20818.74185000632
2017-12-09 08:00:00,24497.7647703801,20964.9613343862,22974.32869401857
2017-12-09 08:10:00,25489.7060088332,21434.3237975925,22974.32869401857
2017-12-09 08:20:00,25990.1827096752,21935.6701322047,22974.32869401857
2017-12-09 08:30:00,26799.5428783821,22462.9781414619,22974.32869401857
2017-12-09 08:40:00,27016.6028301538,23008.9096269523,22974.32869401857
2017-12-09 08:50:00,27542.5421987391,23565.4395403119,22974.32869401857
2017-12-09 09:00:00,27747.1620752887,24124.5966037379,26662.415475606875
2017-12-09 09:10:00,28329.9791472353,24679.180657785,26662.415475606875
2017-12-09 09:20:00,28585.1709772003,25223.3272256068,26662.415475606875
2017-12-09 09:30:00,29130.3287519254,25752.8198166858,26662.415475606875
2017-12-09 09:40:00,29354.1596512311,26265.0994992683,26662.415475606875
2017-12-09 09:50:00,30151.5415869981,26758.9798309274,26662.415475606875
2017-12-09 10:00:00,30438.5341321741,27234.1321293438,29113.315498677945
2017-12-09 10:10:00,31009.183769803,27690.4503882274,29113.315498677945
2017-12-09 10:20:00,31201.782102078,28127.4283762621,29113.315498677945
2017-12-09 10:30:00,31633.9205494164,28543.6790785431,29113.315498677945
2017-12-09 10:40:00,31574.5691095563,28936.698992475,29113.315498677945
2017-12-09 10:50:00,31994.2295766753,29302.9320300089,29113.315498677945
2017-12-09 11:00:00,32142.966110529,29638.1289184522,30195.854897759935
2017-12-09 11:10:00,31964.0595656108,29937.9392141588,30195.854897759935
2017-12-09 11:20:00,32087.7054703309,30198.6255922868,30195.854897759935
2017-12-09 11:30:00,32198.803986215,30417.7631337573,30195.854897759935
2017-12-09 11:40:00,32410.789227122,30594.7852675538,30195.854897759935
2017-12-09 11:50:00,32194.29445848,30731.263358634,30195.854897759935
2017-12-09 12:00:00,32116.4956565402,30830.8541865564,30218.374299916188
2017-12-09 12:10:00,32498.7920076489,30898.9100797113,30218.374299916188
2017-12-09 12:20:00,32559.7380975365,30941.809007665,30218.374299916188
2017-12-09 12:30:00,32822.3962006228,30966.1147476843,30218.374299916188
2017-12-09 12:40:00,32896.0430693397,30977.7102985414,30218.374299916188
2017-12-09 12:50:00,33473.8941834691,30981.0545937247,30218.374299916188
2017-12-09 13:00:00,33679.9747094965,30978.691697449,30425.94920600412
2017-12-09 13:10:00,33369.3382699804,30971.0966747657,30425.94920600412
2017-12-09 13:20:00,33165.8787829361,30956.8814028199,30425.94920600412
2017-12-09 13:30:00,33025.4814312343,30933.3180034899,30425.94920600412
2017-12-09 13:40:00,33225.4318720138,30897.0795968402,30425.94920600412
2017-12-09 13:50:00,32902.3593161082,30845.058679162,30425.94920600412
2017-12-09 14:00:00,33228.4291174859,30775.1102355506,30473.556685475494
2017-12-09 14:10:00,33100.7956927034,30686.582489178,30473.556685475494
2017-12-09 14:20:00,32809.3487303721,30580.5403321169,30473.556685475494
2017-12-09 14:30:00,32694.3936806367,30459.6473342378,30473.556685475494
2017-12-09 14:40:00,32573.1725746667,30327.7404895342,30473.556685475494
2017-12-09 14:50:00,32262.9274341595,30189.1946259836,30473.556685475494
2017-12-09 15:00:00,31933.8106108554,30048.2185336558,29786.979708364805
2017-12-09 15:10:00,32008.0532460643,29908.2432489036,29786.979708364805
2017-12-09 15:20:00,31792.4379202029,29771.55024382,29786.979708364805
2017-12-09 15:30:00,31627.2702123436,29639.2448617746,29786.979708364805
2017-12-09 15:40:00,31455.8316397735,29511.6151159203,29786.979708364805
2017-12-09 15:50:00,31460.8785775643,29388.8392454328,29786.979708364805
2017-12-09 16:00:00,31547.8807681517,29271.9309767886,29721.112363140186
2017-12-09 16:10:00,31534.0804009256,29163.7530609051,29721.112363140186
2017-12-09 16:20:00,31974.0501018292,29069.8986964676,29721.112363140186
2017-12-09 16:30:00,31821.662272968,28999.2437244948,29721.112363140186
2017-12-09 16:40:00,32097.835312228,28964.0109817488,29721.112363140186
2017-12-09 16:50:00,32147.1637729026,28979.2568071333,29721.112363140186
2017-12-09 17:00:00,32631.3538033289,29061.7779447789,35143.482977294574
2017-12-09 17:10:00,33455.875266532,29228.530899409,35143.482977294574
2017-12-09 17:20:00,34513.5940798782,29494.7398316871,35143.482977294574
2017-12-09 17:30:00,36982.9779447359,29871.9293193317,35143.482977294574
2017-12-09 17:40:00,40687.571156145,30366.1444382942,35143.482977294574
2017-12-09 17:50:00,41310.5241324936,30976.607763294,35143.482977294574
2017-12-09 18:00:00,41662.5146952031,31695.0124338972,37801.54320401281
2017-12-09 18:10:00,41737.2403284197,32505.56978468,37801.54320401281
2017-12-09 18:20:00,41805.685208714,33385.8313693173,37801.54320401281
2017-12-09 18:30:00,41804.8291447878,34308.2034323532,37801.54320401281
2017-12-09 18:40:00,41816.5972471867,35241.9821994788,37801.54320401281
2017-12-09 18:50:00,41796.8752480209,36155.6738022249,37801.54320401281
2017-12-09 19:00:00,41518.7917906918,37019.3320594382,37645.34189815852
2017-12-09 19:10:00,41341.5586696251,37806.6540525159,37645.34189815852
2017-12-09 19:20:00,41492.0463400106,38496.6149757408,37645.34189815852
2017-12-09 19:30:00,41258.1318175472,39074.4924477838,37645.34189815852
2017-12-09 19:40:00,41043.1407281957,39532.2149391172,37645.34189815852
2017-12-09 19:50:00,40765.1470579353,39868.0560907911,37645.34189815852
2017-12-09 20:00:00,40531.2838725275,40085.7738377205,36756.735799000795
2017-12-09 20:10:00,40776.3866772846,40193.3502355976,36756.735799000795
2017-12-09 20:20:00,40561.4616368446,40201.5184777095,36756.735799000795
2017-12-09 20:30:00,40365.4580549501,40122.2661502072,36756.735799000795
2017-12-09 20:40:00,40251.3952542338,39967.4811730536,36756.735799000795
2017-12-09 20:50:00,39576.4720060082,39747.8655674218,36756.735799000795
2017-12-09 21:00:00,39040.2065500606,39472.1907954189,35678.53677652243
2017-12-09 21:10:00,38768.6379444525,39146.916018591,35678.53677652243
2017-12-09 21:20:00,38333.231925325,38776.145151148,35678.53677652243
2017-12-09 21:30:00,37778.1019667068,38361.8655733266,35678.53677652243
2017-12-09 21:40:00,37292.3068203285,37904.3932686581,35678.53677652243
2017-12-09 21:50:00,36491.4260454408,37402.9452992033,35678.53677652243
2017-12-09 22:00:00,35684.255838636,36856.2677575702,33506.04102588814
2017-12-09 22:10:00,35267.8199736754,36263.2609651951,33506.04102588814
2017-12-09 22:20:00,34756.8665213196,35623.5587938168,33506.04102588814
2017-12-09 22:30:00,34151.3951991628,34938.0315419255,33506.04102588814
2017-12-09 22:40:00,33325.3663514719,34209.1895184401,33506.04102588814
2017-12-09 22:50:00,32858.5608690284,33441.4672067274,33506.04102588814
2017-12-09 23:00:00,32070.3658189748,32641.3673872312,29672.57374394794
2017-12-09 23:10:00,31042.7065446642,31817.4439748925,29672.57374394794
2017-12-09 23:20:00,30380.5718355133,30980.1050114196,29672.57374394794
2017-12-09 23:30:00,29642.8236168596,30141.2259734312,29672.57374394794
2017-12-09 23:40:00,29050.030559821,29313.5794566564,29672.57374394794
2017-12-09 23:50:00,28526.5688011599,28510.1094066763,29672.57374394794
2017-12-10 00:00:00,27955.912338677,27743.1032960074,25939.557020400796
2017-12-10 00:10:00,27546.9137484192,27023.33928544,25939.557020400796
2017-12-10 00:20:00,26890.2839476702,26359.3020654144,25939.557020400796
2017-12-10 00:30:00,26526.4306696084,25756.5658655309,25939.557020400796
2017-12-10 00:40:00,26238.3009000757,25217.4328424969,25939.557020400796
2017-12-10 00:50:00,25880.8800212681,24740.8890992882,25939.557020400796
2017-12-10 01:00:00,25662.3555346971,24322.901374084,23874.38788049733
2017-12-10 01:10:00,25469.3071745067,23957.0302606432,23874.38788049733
2017-12-10 01:20:00,24974.0089431898,23635.288080859,23874.38788049733
2017-12-10 01:30:00,24718.4214458712,23349.1294763042,23874.38788049733
2017-12-10 01:40:00,24526.0852183676,23090.4380065258,23874.38788049733
2017-12-10 01:50:00,24447.4108750301,22852.3679695568,23874.38788049733
2017-12-10 02:00:00,24116.8787552843,22629.9193952318,22607.116239323503
2017-12-10 02:10:00,23988.2254036943,22420.1638618547,22607.116239323503
2017-12-10 02:20:00,23941.7083171614,22222.0937639835,22607.116239323503
2017-12-10 02:30:00,23681.1299416509,22036.1292049294,22607.116239323503
2017-12-10 02:40:00,23647.6232873611,21863.374499422,22607.116239323503
2017-12-10 02:50:00,23708.8422591913,21704.7602406894,22607.116239323503
2017-12-10 03:00:00,23505.5699544212,21560.2289249182,21909.93029850375
2017-12-10 03:10:00,23233.1628998171,21428.1177005385,21909.93029850375
